symbol_group_name,vmsize,filesize
_glfwWindowHintString,248,248
_vkWaitForFences,248,248
JobThread(),248,248
_zlength_* (library),248,248
dmGameSystemDDF,248,248
-[GLFWContentView keyDown:],244,244
_vkGetCalibratedTimestampsEXT,244,244
mvkSetConfig(),244,244
__glfwTerminateCocoa,240,240
_vkAcquireNextImageKHR,240,240
_vkBindImageMemory2,240,240
_vkDebugMarkerSetObjectNameEXT,240,240
_vkGetDeviceGroupPeerMemoryFeatures,240,240
_vkSetDebugUtilsObjectNameEXT,240,240
dmHashTable64<>,240,240
dmStrTok(),240,240
mvkGetEnvVarNumber(),240,240
mvkMTLTextureTypeFromVkImageViewTypeObj(),240,240
MVKFenceSitter,237,237
__glfwWaitEventsCocoa,236,236
_closeJoystick,236,236
_dmHashInit32,236,236
_dmHashInit64,236,236
_vkGetDeviceQueue,236,236
_vkGetPrivateData,236,236
_vkQueueSubmit,236,236
_vkQueueSubmit2,236,236
_vkSetPrivateData,236,236
_ZN22MVKFunctionSpecializer14newMTLFunctionEPU21objcproto10MTLLibrary11objc_* (library),236,236
__glfwFocusWindowNull,232,232
_glfwJoystickPresent,232,232
_vkBindBufferMemory2,232,232
_vkCreatePrivateDataSlot,232,232
_vkEnumerateDeviceExtensionProperties,232,232
_vkFlushMappedMemoryRanges,232,232
_vkGetMemoryHostPointerPropertiesEXT,232,232
_vkGetPhysicalDevicePresentRectanglesKHR,232,232
_vkGetPhysicalDeviceSurfaceFormats2KHR,232,232
_vkGetPhysicalDeviceSurfaceFormatsKHR,232,232
_vkGetPhysicalDeviceSurfacePresentModesKHR,232,232
_vkGetPhysicalDeviceSurfaceSupportKHR,232,232
MVKCmdEndQuery,229,229
__glfwLoadLocalVulkanLoaderCocoa,228,228
_vkEnumerateDeviceLayerProperties,228,228
_vkGetDeviceQueue2,228,228
spvBinaryHeaderGet(),228,228
-[GLFWContentView initWithGlfwWindow:],224,224
_makeContextCurrentOSMesa,224,224
_optget,224,224
_return_* (library),224,224
_vkBindImageMemory,224,224
_vkCmdBeginRenderPass,224,224
_vkCreateDeferredOperationKHR,224,224
_vkEnumeratePhysicalDeviceGroups,224,224
_vkEnumeratePhysicalDevices,224,224
_vkGetDeviceGroupSurfacePresentModesKHR,224,224
_vkGetPhysicalDeviceImageFormatProperties2,224,224
_vkGetPhysicalDeviceSurfaceCapabilities2KHR,224,224
_vkGetPhysicalDeviceSurfaceCapabilitiesKHR,224,224
_vkGetSemaphoreCounterValue,224,224
_vkInvalidateMappedMemoryRanges,224,224
_vkSubmitDebugUtilsMessageEXT,224,224
_vkWaitSemaphores,224,224
b2ChainShape,224,224
dmArrayUtil,224,224
MVKCmdResetQueryPool,223,223
_buf_* (library),220,220
_vkBindBufferMemory,220,220
_vkDestroySamplerYcbcrConversion,220,220
_vkEnumerateInstanceExtensionProperties,220,220
_vkGetEventStatus,220,220
_vkGetPhysicalDeviceCalibrateableTimeDomainsEXT,220,220
_vkSetHdrMetadataEXT,220,220
_sampler_* (library),220,220
spvOpcodeTableValueLookup(),220,220
MVKCmdNextSubpass,220,220
__glfwRestoreVideoModeCocoa,216,216
_glfwGetInputMode,216,216
_vkDestroyBuffer,216,216
_vkDestroyBufferView,216,216
_vkDestroyCommandPool,216,216
_vkDestroyDebugReportCallbackEXT,216,216
_vkDestroyDebugUtilsMessengerEXT,216,216
_vkDestroyDeferredOperationKHR,216,216
_vkDestroyDescriptorPool,216,216
_vkDestroyDescriptorSetLayout,216,216
_vkDestroyDescriptorUpdateTemplate,216,216
_vkDestroyEvent,216,216
_vkDestroyFence,216,216
_vkDestroyFramebuffer,216,216
_vkDestroyImage,216,216
_vkDestroyImageView,216,216
_vkDestroyPipeline,216,216
_vkDestroyPipelineCache,216,216
_vkDestroyPipelineLayout,216,216
_vkDestroyPrivateDataSlot,216,216
_vkDestroyQueryPool,216,216
_vkDestroyRenderPass,216,216
_vkDestroySampler,216,216
_vkDestroySemaphore,216,216
_vkDestroyShaderModule,216,216
_vkDestroySurfaceKHR,216,216
_vkDestroySwapchainKHR,216,216
_vkFreeMemory,216,216
_vkGetDescriptorSetLayoutSupport,216,216
_vkGetPhysicalDeviceExternalBufferProperties,216,216
_vkGetPhysicalDeviceExternalFenceProperties,216,216
_vkGetPhysicalDeviceExternalSemaphoreProperties,216,216
_vkGetPhysicalDeviceFormatProperties,216,216
_vkGetPhysicalDeviceFormatProperties2,216,216
_vkGetPhysicalDeviceMultisamplePropertiesEXT,216,216
_vkGetPhysicalDeviceQueueFamilyProperties,216,216
_vkGetPhysicalDeviceQueueFamilyProperties2,216,216
_vkResetQueryPool,216,216
dmEngineCreate(),216,216
_dmEngineDDF_* (library),216,48
_ConfigFileGetString,212,212
_ExtensionRegister,212,212
_book_* (library),212,212
__glfwGetMonitorWorkareaCocoa,212,212
_glfwDestroyCursor,212,212
_index2adr,212,212
_vkFreeDescriptorSets,212,212
_vkGetPastPresentationTimingGOOGLE,212,212
_vkGetPipelineCacheData,212,212
_vkGetSwapchainImagesKHR,212,212
_vkMergePipelineCaches,212,212
_vkQueueBindSparse,212,212
_vkUpdateDescriptorSets,212,212
btEmptyAlgorithm,212,212
MVKCmdDebugMarkerEnd,211,211
TextToCodePoints(),208,208
__glfwGetClipboardStringCocoa,208,208
_setjitmode,208,208
_vkBeginCommandBuffer,208,208
_vkGetDeviceGroupPresentCapabilitiesKHR,208,208
_vkGetDeviceProcAddr,208,208
_vkQueuePresentKHR,208,208
_vkResetCommandBuffer,208,208
_vkUnmapMemory,208,208
b2ClipSegmentToLine(),208,208
-[GLFWWindowDelegate windowDidMove:],204,204
__glfwSetClipboardStringCocoa,204,204
_resizestack,204,204
_vkAcquireNextImage2KHR,204,204
_vkCmdBeginRenderPass2,204,204
_vkFreeCommandBuffers,204,204
_vkGetFenceStatus,204,204
_vkGetImageSubresourceLayout,204,204
_vkGetImageSubresourceLayout2EXT,204,204
_vkQueueWaitIdle,204,204
_vkUpdateDescriptorSetWithTemplate,204,204
applyAnisotropicFriction(),204,204
b2WorldRayCastWrapper,204,204
MVKDebugUtilsMessenger,204,204
btAxisSweep3,204,204
_profile_* (library),204,204
MVKDebugReportCallback,201,201
__glfwGetVideoModeCocoa,200,200
__glfwGetWindowFrameSizeCocoa,200,200
__glfwWindowHoveredCocoa,200,200
_vkAllocateCommandBuffers,200,200
_vkAllocateDescriptorSets,200,200
_vkDeviceWaitIdle,200,200
_vkEndCommandBuffer,200,200
_vkEnumerateInstanceLayerProperties,200,200
_vkExportMetalObjectsEXT,200,200
_vkGetPhysicalDeviceFeatures,200,200
_vkGetPhysicalDeviceFeatures2,200,200
_vkGetPhysicalDeviceMemoryProperties,200,200
_vkGetPhysicalDeviceMemoryProperties2,200,200
_vkGetPhysicalDeviceProperties,200,200
_vkGetPhysicalDeviceProperties2,200,200
_vkMapMemory2KHR,200,200
_vkSetMoltenVKConfigurationMVK,200,200
spvDecodeLiteralStringOperand(),200,200
__glfwSelectPlatform,196,196
_setptmode_* (library),196,196
_vkGetRefreshCycleDurationGOOGLE,196,196
_vkResetCommandPool,196,196
_vkResetDescriptorPool,196,196
_vkResetEvent,196,196
_vkResetFences,196,196
_vkSetEvent,196,196
_vkSignalSemaphore,196,196
b2ContactFilter,196,196
_glfwMakeContextCurrent,192,192
_mvkMTLTextureTypeFromVkImageViewType,192,192
_vkCopyImageToMemoryEXT,192,192
_vkCopyMemoryToImageEXT,192,192
_vkDestroyDevice,192,192
_vkDestroyInstance,192,192
_vkGetBufferMemoryRequirements2,192,192
_vkGetImageMemoryRequirements,192,192
_vkGetImageMemoryRequirements2,192,192
_vkReleaseSwapchainImagesEXT,192,192
_vkUnmapMemory2KHR,192,192
_1_* (library),192,192
MVKCmdDebugMarker,192,192
_destroy_* (library),192,192
-[GLFWWindowDelegate windowDidDeminiaturize:],188,188
_finalize,188,188
_swapBuffersNSGL,188,188
_vkCopyImageToImageEXT,188,188
_vkDeferredOperationJoinKHR,188,188
_vkEnumerateInstanceVersion,188,188
_vkGetBufferDeviceAddress,188,188
_vkGetBufferMemoryRequirements,188,188
_vkGetDeferredOperationMaxConcurrencyKHR,188,188
_vkGetDeferredOperationResultKHR,188,188
_vkGetRenderAreaGranularity,188,188
mvkUpdateDescriptorSetWithTemplate(),188,188
_YCbCr_* (library),188,188
_priority,187,187
MVKCmdSetStencilOp,185,185
CreateGlyphBankFont(),184,184
FontCollectionAddFont(),184,184
_glfwDefaultWindowHints,184,184
_glfwDestroyWindow,184,184
_globalMVKConfig,184,0
_vkGetDeviceMemoryCommitment,184,184
stbtt__GetGlyfOffset(),184,184
ResourcePreloader,180,180
_DefoldError,180,180
_ZN17MVKCommandEncoder13finishQueriesEv_* (library),180,180
_dmHashBufferNoReverse32,180,180
_protected_* (library),180,180
_vkTrimCommandPool,180,180
mvkResetFences(),180,180
MVKDescriptor,180,180
btDbvtTreeCollider,180,180
MVKCmdBindGraphicsPipeline,177,177
-[CAMetalLayer(MoltenVK) screenMVK],176,176
-[GLFWContentView mouseMoved:],176,176
__glfwGetMonitorContentScaleCocoa,176,176
_vkGetImageSparseMemoryRequirements,176,176
_vkGetImageSparseMemoryRequirements2,176,176
_vkGetPhysicalDeviceSparseImageFormatProperties,176,176
_vkGetPhysicalDeviceSparseImageFormatProperties2,176,176
b2TestOverlap(),176,176
spvOperandTableValueLookup(),176,176
MVKCmdSetStencilWriteMask,176,176
MVKCmdSetRasterizerDiscardEnable,175,175
MVKCmdSetDepthClipEnable,175,175
MVKCmdSetPrimitiveRestartEnable,174,174
MVKMTLBufferAllocation,173,173
MVKCmdSetDepthBoundsTestEnable,173,173
__glfwPollEventsCocoa,172,172
__glfwUpdateGamepadGUIDCocoa,172,172
_vkDebugMarkerSetObjectTagEXT,172,172
_vkSetDebugUtilsObjectTagEXT,172,172
_vkTransitionImageLayoutEXT,172,172
b2CollideCircles(),172,172
MVKCmdSetPatchControlPoints,170,170
MVKCmdSetSampleLocationsEnable,169,169
MVKCmdSetPrimitiveTopology,169,169
-[GLFWContentView cursorUpdate:],168,168
ResourceChunkCacheDestroy(),168,168
_vkCmdDrawIndexedIndirectCount,168,168
_vkCmdDrawIndirectCount,168,168
_vkCmdSetAlphaToCoverageEnableEXT,168,168
_vkCmdSetAlphaToOneEnableEXT,168,168
_vkCmdSetColorBlendAdvancedEXT,168,168
_vkCmdSetColorBlendEnableEXT,168,168
_vkCmdSetColorBlendEquationEXT,168,168
_vkCmdSetColorWriteMaskEXT,168,168
_vkCmdSetConservativeRasterizationModeEXT,168,168
_vkCmdSetDepthClipNegativeOneToOneEXT,168,168
_vkCmdSetDeviceMask,168,168
_vkCmdSetExtraPrimitiveOverestimationSizeEXT,168,168
_vkCmdSetLineRasterizationModeEXT,168,168
_vkCmdSetLineStippleEnableEXT,168,168
_vkCmdSetLogicOpEXT,168,168
_vkCmdSetLogicOpEnableEXT,168,168
_vkCmdSetProvokingVertexModeEXT,168,168
_vkCmdSetRasterizationSamplesEXT,168,168
_vkCmdSetRasterizationStreamEXT,168,168
_vkCmdSetSampleMaskEXT,168,168
_vkCmdSetTessellationDomainOriginEXT,168,168
_vkQueueBeginDebugUtilsLabelEXT,168,168
_vkQueueEndDebugUtilsLabelEXT,168,168
_vkQueueInsertDebugUtilsLabelEXT,168,168
mvkGetEnvVarString(),168,168
mvkMTLTextureTypeFromVkImageTypeObj(),168,168
btSingleSweepCallback,168,168
MVKCmdSetDepthBiasEnable,167,167
MVKCmdSetStencilCompareMask,166,166
MVKCmdSetBlendConstants,166,166
MVKLinkableMixin<>,165,165
MVKCmdSetStencilTestEnable,165,165
MVKCmdSetDepthBias,165,165
MVKCmdSetEvent,165,165
-[GLFWContentView updateTrackingAreas],164,164
_sort_* (library),164,164
dmStrlCat(),164,164
stbi__get8(),164,164
MVKCmdBindComputePipeline,164,164
MVKCmdSetDepthWriteEnable,164,164
MVKCmdSetStencilReference,164,164
MVKCmdSetDepthTestEnable,163,163
MVKCmdSetDepthBounds,163,163
MVKCmdSetPolygonMode,163,163
MVKCmdSetDepthCompareOp,162,162
VkPhysicalDeviceShaderIntegerFunctions2FeaturesINTEL,161,161
MVKCmdSetFrontFace,161,161
MVKCmdSetLineWidth,161,161
-[GLFWContentView scrollWheel:],160,160
JobContext,160,160
__glfwSetWindowPosCocoa,160,160
__glfwSetWindowSizeLimitsCocoa,160,160
_dmExportedSymbols,160,160
_getfd,160,160
dmEngineGetResult(),160,160
MVKCmdSetCullMode,160,160
btSingleRayCallback,160,160
_malloc_* (library),160,160
__glfwGetEGLPlatformCocoa,156,156
_hash_* (library),156,156
_hookf,156,156
mvkOSVersion(),156,152
MVKCmdResetEvent,155,155
MVKCmdEndRenderPass,154,154
_mvkMTLTextureUsageFromVkImageUsageFlags,152,152
_setpath,152,152
_Components_* (library),152,152
-[GLFWContentView setMarkedText:selectedRange:replacementRange:],148,148
__glfwGetWindowPosCocoa,148,148
__glfwStringInExtensionString,148,148
_mvkMTLClearColorFromVkClearValue,148,148
_mvkMTLPixelFormatBytesPerLayer,148,148
_mvkVkFormatBytesPerLayer,148,148
MVKLayer,146,146
-[GLFWContentView keyUp:],144,144
-[GLFWHelper selectedKeyboardInputSourceChanged:],144,144
__glfwInputKey,144,144
_mvkMTLTextureSwizzleChannelsFromVkComponentMapping,144,144
spvOpcodeGeneratesType(),144,144
MVKResource,144,144
dmResourceProviderArchivePrivate,144,144
MVKCmdEndRendering,141,141
TextLayoutRelease(),140,140
_ZN10MVKSurface9initLayerEP12CAMetalLayerPKcb_* (library),140,140
__glfwIconifyWindowNull,140,140
_mvkMTLTextureTypeFromVkImageType,140,140
_push_* (library),140,140
_sload,140,140
_MLOOP_* (library),138,138
__glfwInputChar,136,136
__glfwSetWindowSizeNull,136,136
_argv2cdata,136,136
_sink_* (library),136,136
dmEngineInitialize(),136,136
spvExtInstTableValueLookup(),136,136
_dmResourceDDF_* (library),136,48
__glfwDestroyWindowNull,132,132
_destroyContextEGL,132,132
_direct_* (library),132,132
_glfwSetJoystickCallback,132,132
_mvkMTLClearDepthFromVkClearValue,132,132
_mvkMTLClearStencilFromVkClearValue,132,132
_mvkMTLPixelFormatBytesPerRow,132,132
_mvkVkFormatBytesPerRow,132,132
_mvkVkFormatProperties,132,132
_mvkVkImageUsageFlagsFromMTLTextureUsage,132,132
_spvContextCreate,132,132
rmtp_CollectionProxy(),132,132
rmtp_DispatchCalls(),132,132
rmtp_DrawCalls(),132,132
rmtp_Gui(),132,132
rmtp_Mesh(),132,132
dmMemProfile,132,116
b2Draw,132,132
MVKCommandEncoderState,129,129
_ComponentTypeAnim64,128,0
_ComponentTypeGui3656,128,0
_ComponentTypeLight193,128,0
_ComponentTypeMesh1220,128,0
_ComponentTypeScript65,128,0
_ComponentTypeSound574,128,0
_LiveUpdateExt1011,128,0
_ResourceTypeAnim35,128,0
_ResourceTypeAnimationSet103,128,0
_ResourceTypeCollection369,128,0
_ResourceTypeFont1017,128,0
_ResourceTypeGameObject230,128,0
_ResourceTypeGui347,128,0
_ResourceTypeGuiScript158,128,0
_ResourceTypeLight285,128,0
_ResourceTypeLua195,128,0
_ResourceTypeOgg410,128,0
_ResourceTypeOpus411,128,0
_ResourceTypeScript151,128,0
_ResourceTypeTTF103,128,0
_ResourceTypeWav412,128,0
_ScriptTypesExt160,128,0
_Z30mvkGetAvailableMTLDevicesArrayP11MVKInstance_* (library),128,128
__glfwFreeMonitor,128,128
__glfwInitGamepadMappings,128,128
__glfwSetGammaRampNull,128,128
_glfwGetKey,128,128
_mvkShaderStageFromVkShaderStageFlagBits,128,128
_vkGetPerformanceStatisticsMVK,128,128
_vwin64,128,128
rmtp_Components(),128,128
rmtp_GameObject(),128,128
rmtp_Graphics(),128,128
rmtp_Message(),128,128
rmtp_Model(),128,128
rmtp_ParticleFx(),128,128
rmtp_Particles(),128,128
rmtp_Render(),128,128
rmtp_Script(),128,128
rmtp_Sound(),128,128
rmtp_Sprite(),128,128
rmtp_Tilemap(),128,128
spvBinaryEndianness(),128,128
CProfileNode,128,128
dmPhysicsDDF,128,128
GBGetGlyphIndex(),124,124
TextLayoutAcquire(),124,124
_ZN31MVKQueueCommandBufferSubmission28commitActiveMTLCommandBufferEb_* (library),124,124
__glfwSetCursorModeCocoa,124,124
_glfwGetMouseButton,124,124
_mvkFormatTypeFromMTLPixelFormat,124,124
_mvkFormatTypeFromVkFormat,124,124
_mvkMTLPixelFormatBlockTexelSize,124,124
_mvkMTLPixelFormatBytesPerBlock,124,124
_mvkMTLPixelFormatBytesPerTexel,124,124
_mvkMTLPixelFormatFromVkFormat,124,124
_mvkMTLPixelFormatIsDepthFormat,124,124
_mvkMTLPixelFormatIsPVRTCFormat,124,124
_mvkMTLPixelFormatIsStencilFormat,124,124
_mvkMTLPixelFormatIsSupported,124,124
_mvkMTLPixelFormatName,124,124
_mvkMTLVertexFormatFromVkFormat,124,124
_mvkVkFormatBlockTexelSize,124,124
_mvkVkFormatBytesPerBlock,124,124
_mvkVkFormatBytesPerTexel,124,124
_mvkVkFormatFromMTLPixelFormat,124,124
_mvkVkFormatIsSupported,124,124
_mvkVkFormatName,124,124
_depth_* (library),124,124
-[MVKBlockObserver initWithBlock:forObject:atKeyPath:],120,120
MVKCommandEncodingContext,120,120
__glfwGetWindowContentScaleCocoa,120,120
__glfwPostEmptyEventCocoa,120,120
__glfwSetWindowAspectRatioCocoa,120,120
_glfwGetRequiredInstanceExtensions,120,120
_mvkMTLStoreActionFromVkAttachmentStoreOp,120,120
_panic,120,120
engine_main(),120,120
mvkMTLStoreActionFromVkAttachmentStoreOpInObj(),120,120
_ExtensionParamsGetContextByName,116,116
__glfwGetScancodeNameNull,116,116
__glfwInitNSGL,116,116
_glfwSetWindowTitle,116,116
_glfwSwapInterval,116,116
_free_* (library),116,116
btPointCollector,116,116
-[GLFWContentView mouseEntered:],112,112
_ctoknames,112,112
_dmHashReverseSafe64Alloc,112,112
_glfwShowWindow,112,112
_vkGetPhysicalDeviceMetalFeaturesMVK,112,112
btAlignedAllocInternal(),112,112
dmOpaqueHandleContainer<>,112,112
_package_* (library),112,112
dmTime,112,112
_barklook,110,110
MVKReferenceCountingMixin<>,109,109
-[GLFWContentView mouseExited:],108,108
_ZN8MVKQueue6submitEP18MVKQueueSubmission_* (library),108,108
__glfwRestoreWindowNull,108,108
__glfwSetWindowResizableCocoa,108,108
_error_* (library),108,108
_vkGetMoltenVKConfigurationMVK,108,108
mvkGetUsedMemorySize(),108,108
MVKVulkanAPIDeviceObject,108,108
ResourceRegisterTypeCreatorDesc(),104,104
_JobSystemCancelJob,104,104
_ZN15dmDeviceAVAudioL18DeviceAVAudioQueueEPvPKvj_* (library),104,104
_determine_* (library),104,104
__glfwCenterCursorInContentArea,104,104
__glfwGetCursorPosCocoa,104,104
__glfwGetWindowFrameSizeNull,104,104
__glfwRestoreWindowCocoa,104,104
mvkGetNextViewMaskGroup(),104,104
spvOpcodeString(),104,104
-[GLFWWindowDelegate windowDidBecomeKey:],100,100
-[GLFWWindowDelegate windowDidMiniaturize:],100,100
FontCollectionRemoveFont(),100,100
__glfwFramebufferTransparentCocoa,100,100
__glfwSetWindowDecoratedCocoa,100,100
_mvkMTLMultisampleDepthResolveFilterFromVkResolveModeFlagBits,100,100
_select_* (library),100,100
_str2num,100,100
mvkMTLMultisampleDepthResolveFilterFromVkResolveModeFlagBitsInObj(),100,100
BroadphaseAabbTester,100,100
BroadphaseRayTester,100,100
MVKCurrentSubpassInfo,100,100
-[GLFWContentView dealloc],96,96
-[GLFWWindowDelegate windowDidResignKey:],96,96
-[MVKBlockObserver startObservingObject:atKeyPath:],96,96
FontGetGlyph(),96,96
ResourceChunkCacheCreate(),96,96
TextLayoutLegacyFree(),96,96
__glfwAllocGammaArrays,96,96
__glfwGetFramebufferSizeCocoa,96,96
__glfwSetWindowTitleCocoa,96,96
__glfwWindowMaximizedCocoa,96,96
_glfwGetCursorPos,96,96
_swapBuffersEGL,96,96
mvkGetAvailableMemorySize(),96,96
btActivatingCollisionAlgorithm,96,96
MVKCmdBindPipeline,93,93
-[GLFWContentView otherMouseDown:],92,92
-[GLFWContentView otherMouseUp:],92,92
__glfwCompareVideoModes,92,92
__glfwFreeJoystick,92,92
_compareVideoModes,92,92
_extensionSupportedEGL,92,92
_makeContextCurrentNSGL,92,92
_mvkVkClearColorIntValueFromVkComponentSwizzle,92,92
_mvkVkClearColorUIntValueFromVkComponentSwizzle,92,92
recursedeletenode(),92,92
-[GLFWContentView markedRange],88,88
-[MVKBlockObserver initWithBlock:],88,88
FontDestroy(),88,88
ResourceTypeContextGetContextByHash(),88,88
_ZN16MVKEventEmulated12encodeSignalEPU27objcproto16MTLCommandBuffer11objc_* (library),88,88
__glfwGetMonitorPosCocoa,88,88
__glfwGetWindowSizeCocoa,88,88
__glfwPlatformCreateMutex,88,88
__glfwPlatformCreateTls,88,88
_getProcAddressEGL,88,88
_getProcAddressNSGL,88,88
_mvkVkClearColorFloatValueFromVkComponentSwizzle,88,88
_spvContextDestroy,88,88
_swapIntervalNSGL,88,88
_mad3sizes_* (library),88,88
b2ContactListener,88,88
btCollisionAlgorithm,88,88
btCollisionPairCallback,88,88
dmRenderDDF,88,88
_LiveUpdateExt,84,84
_ZN28MVKPresentableSwapchainImage19addPresentedHandlerEPU26objcproto15CAMetalDrawable11objc_* (library),84,84
__glfwHideWindowNull,84,84
__glfwInputJoystick,84,84
__glfwInputJoystickHat,84,84
__glfwInputMouseClick,84,84
__glfwWindowHoveredNull,84,84
_mvkMTLWindingFromSpvExecutionMode,84,84
_mvkMipmapLevels3D,84,84
_mvkVkExtent2DFromCGSize,84,84
dmLZ4,84,84
dmSnPrintf(),84,84
mvkGetElapsedMilliseconds(),84,84
mvkMTLWindingFromSpvExecutionModeInObj(),84,84
spv,84,84
dmDoubleLinkedList,84,84
-[GLFWWindowDelegate windowDidChangeOcclusionState:],80,80
_CrashExt,80,80
_ExtensionAppParamsFinalize,80,80
_ExtensionParamsFinalize,80,80
_ScriptBox2DExt,80,80
_ScriptFont,80,80
_ScriptHttp,80,80
_ScriptImageExt,80,80
_ScriptModelExt,80,80
_ScriptTypesExt,80,80
__glfwGetRequiredInstanceExtensionsCocoa,80,80
__glfwPlatformInitTimer,80,80
_mvkMTLTessellationPartitionModeFromSpvExecutionMode,80,80
_mvkMipmapLevels2D,80,80
dmEngineUpdate(),80,80
mvkCreateCodec(),80,80
mvkMTLTessellationPartitionModeFromSpvExecutionModeInObj(),80,80
MVKBaseDeviceObject,78,78
_bitrev,78,78
MVKCommand,77,77
-[GLFWApplicationDelegate applicationDidHide:],76,76
-[GLFWContentView unmarkText],76,76
-[MVKBlockObserver dealloc],76,76
_ZN15dmDeviceAVAudioL17DeviceAVAudioOpenEPKN7dmSound16OpenDeviceParamsEPPv_* (library),76,76
_mvkMTLLoadActionFromVkAttachmentLoadOp,76,76
_mvkMTLPrimitiveTopologyClassFromVkPrimitiveTopology,76,76
_mvkMTLPrimitiveTypeFromVkPrimitiveTopology,76,76
_mvkMTLTriangleFillModeFromVkPolygonMode,76,76
dmStrlCpy(),76,76
mvkDispatchToMainAndWait(),76,76
mvkMTLLoadActionFromVkAttachmentLoadOpInObj(),76,76
mvkMTLPrimitiveTopologyClassFromVkPrimitiveTopologyInObj(),76,76
mvkMTLPrimitiveTypeFromVkPrimitiveTopologyInObj(),76,76
mvkMTLTriangleFillModeFromVkPolygonModeInObj(),76,76
MVKTimelineSemaphore,75,75
MVKSemaphore,75,75
MVKDispatchableVulkanAPIObject,73,73
-[GLFWWindowDelegate initWithGlfwWindow:],72,72
__glfwFocusWindowCocoa,72,72
__glfwGetVideoModesNull,72,72
__glfwSetWindowFloatingCocoa,72,72
_destroyContextOSMesa,72,72
_dmHashBuffer32.cold.1,72,72
_glfwGetPrimaryMonitor,72,72
_glfwSetCharCallback,72,72
_glfwSetMarkedTextCallback,72,72
_glfwSetScrollCallback,72,72
_glfwSetWindowCloseCallback,72,72
_glfwSetWindowContentScaleCallback,72,72
_glfwSetWindowFocusCallback,72,72
_glfwSetWindowIconifyCallback,72,72
_glfwSetWindowSizeCallback,72,72
_spvOperandIsConcrete,72,72
btTransform,72,72
mvkGetSystemMemorySize(),72,72
dmMemory,72,72
dmGameObjectDDF,72,72
dmSystemDDF,72,72
-[CAMetalLayer(MoltenVK) naturalDrawableSizeMVK],68,68
-[CAMetalLayer(MoltenVK) setDisplaySyncEnabledMVK:],68,68
-[CAMetalLayer(MoltenVK) setMaximumDrawableCountMVK:],68,68
-[GLFWApplicationDelegate applicationDidChangeScreenParameters:],68,68
-[GLFWContentView mouseDown:],68,68
-[GLFWContentView mouseUp:],68,68
-[GLFWContentView rightMouseDown:],68,68
-[GLFWContentView rightMouseUp:],68,68
-[GLFWContentView updateLayer],68,68
-[MTLRenderPassDepthAttachmentDescriptor(MoltenVK) setDepthResolveFilterMVK:],68,68
-[MTLRenderPassDescriptor(MoltenVK) setRenderTargetHeightMVK:],68,68
-[MTLRenderPassDescriptor(MoltenVK) setRenderTargetWidthMVK:],68,68
-[MTLRenderPassStencilAttachmentDescriptor(MoltenVK) setStencilResolveFilterMVK:],68,68
-[MTLRenderPipelineDescriptor(MoltenVK) setInputPrimitiveTopologyMVK:],68,68
-[MTLSamplerDescriptor(MoltenVK) setBorderColorMVK:],68,68
-[MTLSamplerDescriptor(MoltenVK) setCompareFunctionMVK:],68,68
-[MTLTextureDescriptor(MoltenVK) setStorageModeMVK:],68,68
-[MTLTextureDescriptor(MoltenVK) setUsageMVK:],68,68
-[MVKBlockObserver stopObserving],68,68
MVKSwapchainImageAvailability,68,68
_glfwInitCocoa_* (library),68,68
_cxx_* (library),68,68
__glfwAllocMonitor,68,68
__glfwGetWindowOpacityCocoa,68,68
__glfwSetWindowMousePassthroughCocoa,68,68
__glfwTerminateEGL,68,68
_die,68,68
_dmHashEnableReverseHash,68,68
dmEngineDestroy(),68,68
stbi__bmask,68,68
-[CAMetalLayer(MoltenVK) displaySyncEnabledMVK],64,64
-[CAMetalLayer(MoltenVK) maximumDrawableCountMVK],64,64
-[MTLRenderPassDepthAttachmentDescriptor(MoltenVK) depthResolveFilterMVK],64,64
-[MTLRenderPassDescriptor(MoltenVK) renderTargetHeightMVK],64,64
-[MTLRenderPassDescriptor(MoltenVK) renderTargetWidthMVK],64,64
-[MTLRenderPassStencilAttachmentDescriptor(MoltenVK) stencilResolveFilterMVK],64,64
-[MTLRenderPipelineDescriptor(MoltenVK) inputPrimitiveTopologyMVK],64,64
-[MTLSamplerDescriptor(MoltenVK) borderColorMVK],64,64
-[MTLSamplerDescriptor(MoltenVK) compareFunctionMVK],64,64
-[MTLTextureDescriptor(MoltenVK) storageModeMVK],64,64
-[MTLTextureDescriptor(MoltenVK) usageMVK],64,64
FontCollectionDestroy(),64,64
FontGetPath(),64,64
FontGetPathHash(),64,64
FontGetType(),64,64
_ExtensionParamsInitialize,64,64
__glfwMaximizeWindowCocoa,64,64
__glfwSetWindowOpacityCocoa,64,64
_compareElements,64,64
_destroyContextNSGL,64,64
_lock,64,64
_mvkMipmapLevels,64,64
_unwindstack,64,64
mvkGetElapsedNanoseconds(),64,64
spvExtInstTableGet(),64,64
stbi__jbias,64,64
btConvexCast,64,64
MVKDeviceTrackingMixin,61,61
+[MVKBlockObserver observerWithBlock:forObject:atKeyPath:],60,60
-[GLFWApplicationDelegate applicationShouldTerminate:],60,60
ChunkComparePathOffsetFn(),60,60
_ExtensionAppParamsInitialize,60,60
_WindowCreateParamsInitialize,60,60
__glfwFreeGammaArrays,60,60
__glfwGetCursorPosNull,60,60
__glfwPlatformDestroyMutex,60,60
__glfwWindowFocusedCocoa,60,60
__glfwWindowIconifiedCocoa,60,60
