symbol_group_name,vmsize,filesize
bcemit_INS,309,344
_glfwAndroidVerifySurfaceError,308,363
ciphersuite_preference,308,355
PushOutlineCommand(),307,434
_shift_* (library),306,347
_glfwPreMain,306,343
glfwCrc16,306,340
_glfwAndroidSetFullscreenParameters,305,365
RecvTimeout(),305,352
buf_grow,305,338
btActivatingCollisionAlgorithm,304,691
parse_label,303,339
copy_slot,298,332
HttpAddHeader,295,333
strbuf_resize,295,333
make_assoc,295,330
TextLayoutLegacyCreateMarkup(),294,411
OverlayStyle(),293,357
_phase2_* (library),293,338
Particle_IsSleeping,293,337
btCollisionAlgorithm,293,545
gola_new,292,325
_glfwAndroidSetInputMethod,291,342
_GamepadTrigger_* (library),290,488
_MouseTrigger_* (library),290,482
_TouchTrigger_* (library),290,482
_TextTrigger_* (library),290,479
_KeyTrigger_* (library),290,476
LZ4_loadDict,288,325
_EventTrack_* (library),288,405
dmGameObjectDDF,288,984
dmSystemDDF,288,937
expr_discharge,287,326
b2WorldRayCastWrapper,286,374
close_state,286,322
_clear_* (library),286,368
bit_band,285,318
bit_bxor,285,318
bit_bor,285,317
socket_strerror,284,324
auxiliar_checkgroup,282,326
meth_bind,280,314
_128_* (library),280,582
_192_* (library),280,582
_256_* (library),280,582
SetIntersectionSegmentBounds(),279,354
LZ4_compressHC2,277,317
_sub_* (library),275,311
var_new,275,307
dLineClosestApproach(),273,348
HttpService,272,362
debug_putchunkname,272,315
process_input,272,310
aes_info,272,305
JNIGetMethodID,267,306
debug_framepc,267,305
resizestack,267,303
ov_open,267,299
auxiliar_newclass,265,307
meth_setsockname,265,306
udp_create,265,300
LZ4_slideInputBufferHC,264,311
zip_openwitherror,264,306
gc_freefunc,264,300
mask,264,293
_ResetConstantParticleFX_* (library),264,421
_EnableGridShapeLayer_* (library),264,409
_SetTimeStep_* (library),264,407
_ComponenTypeDesc_* (library),264,407
_AnimationDone_* (library),264,401
_ModelAnimationDone_* (library),264,401
_WindowResized_* (library),264,393
_ConvexShape_* (library),264,391
_LayoutChanged_* (library),264,387
_SetTexture_* (library),264,385
_Trigger_* (library),264,383
_Resize_* (library),264,379
ParseFloat(),260,319
_onCreate_* (library),260,95
make_current,259,296
oggpack_read,259,296
fscope_end,259,294
b2CollideCircles(),258,354
TextLayoutRelease(),258,317
b2TestOverlap(),257,332
matrixToEulerXYZ(),257,328
_char_* (library),257,294
_ENCODING_* (library),256,308
Particle_GetStats,256,298
_ulp_* (library),256,293
rescale_n,256,290
vwin128,256,288
FSb,256,28
RSb,256,28
g_Listeners,256,36
_update_* (library),256,408
_zdist_* (library),256,349
gcm_mult,255,288
dmExportedSymbols,254,296
reader_func,254,290
FontTrueTypeGetFaceCount(),253,310
ffi_checkctype,253,292
err_msgv,253,286
_calculate_* (library),252,311
ContextRegistrySetByHash,252,301
oggpack_readinit,252,293
LZ4_compressHC,252,291
LZ4_saveDictHC,252,291
process_cmd,251,287
dmHashBufferNoReverse32,250,298
_glfwResetKeyboard,249,292
bcread_ktabk,248,285
_glfwWin,248,33
_zlength_* (library),248,345
ffh_resume,246,281
gc_sweep,246,279
_glfwRefreshContextParams,245,295
glfwInit,245,278
getfd,245,275
Particle_NewPrototype,244,290
ffh_pairs,244,278
TextLayoutUpdate(),242,301
_driver_* (library),242,295
onConfigurationChanged,242,289
_lightud_* (library),241,283
FontOutlineBoundsMerge(),239,316
jmp_patchval,239,276
dmStrTrim(),238,281
lj_bcwrite,238,273
ffi_pairs,238,272
dmEngineGetResult(),237,314
udp_open,237,270
dmEngineService,237,796
dmTime,236,379
gola_resolve,235,272
socket_select,234,272
auxiliar_checkclass,232,276
cpluaopen,232,266
tcp_open,231,264
onWindowFocusChanged,230,275
EngineMainThread(),229,277
dmHashReverseSafe64Alloc,228,277
adjuststack,228,264
bit_arshift,228,264
bit_lshift,228,263
bit_rshift,228,263
bit_rol,228,260
bit_ror,228,260
b2ClipSegmentToLine(),226,304
computeIconifiedState,226,272
index2adr,226,260
cpcall,226,257
dmHashReverseSafe32Alloc,225,274
assign_adjust,225,263
FontCollectionDestroy(),223,290
bcemit_branch,223,261
dmSnPrintf(),222,268
HttpSetRequestBody,222,265
die,221,249
_SoundEvent_* (library),221,420
_StopSound_* (library),221,422
_EmissiveStrength_* (library),221,431
_SetSpeed_* (library),221,417
_SetGain_* (library),221,413
_SetPan_* (library),221,404
_SetVsync_* (library),221,413
_Ior_* (library),221,374
_glfwAndroidPlatformSwapInterval,220,277
dmDoubleLinkedList,220,526
onNativeWindowRedrawNeeded,219,270
debug_getupvalue,219,260
callhook,219,252
panic,219,249
TextLayoutReleaseObjects(),218,284
glfwAndroidHandleCommand,218,267
_StopParticleFX_* (library),218,440
_AnimationInstanceDesc_* (library),218,434
_PauseSound_* (library),218,420
_SetText_* (library),218,408
_Reload_* (library),218,404
glfwAccelerometerEnable,217,265
_resetStreamHC_* (library),217,264
matchbracketclass,217,259
oggpack_adv,217,253
LooperCallback,216,255
_GamepadMapsRuntime_* (library),216,353
_SetScale_* (library),216,343
_BufferDesc_* (library),216,339
_GamepadMaps_* (library),216,339
_ClearColor_* (library),216,339
_RunScript_* (library),216,337
_AnimationSet_* (library),216,337
_ListValue_* (library),216,337
meth_getfamily,215,278
setpath,215,247
onNativeWindowResized,214,260
_randomize_* (library),214,256
floor0_inverse2,213,253
err_argmsg,213,248
ov_comment,213,248
setjitmode,212,247
fs_init,212,244
meth_setfd,210,269
lex_skipeq,210,245
lj_cparse,210,244
_setkey_* (library),210,390
_for_* (library),208,251
ctype_prepqual,208,247
package_lib,208,244
gc_sweepstr,207,243
ov_info,207,239
meth_listen,206,242
Particle_SetPosition,205,250
hookf,205,235
_ZN12_* (library),204,456
ResolvedMarkup,204,252
max_expand,204,239
_validate_* (library),203,277
findfile,203,236
btCollisionPairCallback,203,403
FontCollectionRemoveFont(),202,278
meth_close,202,261
glfwAndroidPollEvents,202,248
protected_,201,236
ParseEntity(),200,283
sort_comp,200,234
_branch_* (library),199,239
finalize,199,232
_udata_* (library),199,274
bcemit_nil,198,233
HttpNewRequest,197,236
socket_bind,196,232
Particle_SetRotation,195,240
JobContext,195,239
onLowMemory,195,231
strscan_oct,192,228
_ResetConstantTileMap_* (library),192,343
dmHashContainer(),192,146
_ScriptUnrefMessage_* (library),192,339
_ProxyLoading_* (library),192,337
_SetFlipHorizontal_* (library),192,337
_ProxyError_* (library),192,333
_SetFlipVertical_* (library),192,333
_SetUpdateFrequency_* (library),192,331
_GamepadModifier_* (library),192,327
_HashDigest_* (library),192,323
_RayCastMissed_* (library),192,323
_Exit_* (library),192,303
ResourceRegisterTypeCreatorDesc(),190,315
_resetStream_* (library),190,235
Particle_SetScale,190,232
__lttf2,189,350
auxiliar_checkboolean,188,234
dmStrlCat(),188,231
_cparse_* (library),188,227
lex_newline,188,224
DestroyRequest(),187,244
_glfwPlatformOpenWindow,184,232
strscan_double,184,223
b2Log(),184,221
_can_* (library),184,332
push_captures,183,221
socket_ioerror,182,221
stbi__get8(),181,237
FindTable(),181,230
lex_more,179,212
_glfwTerminateJoysticks,178,226
jmp_patchtestreg,178,219
_glfwAndroidAcquireWindow,176,226
glfwAcquireAndroidWindow,176,225
_finish_* (library),176,224
GlyphBankGetGlyphIndex(),175,234
_is_* (library),175,222
LZ4CompressBuffer,175,217
strbuf_free,175,211
CurveTo(),174,245
MoveTo(),174,240
_SUBSET_* (library),174,230
loaderror,174,208
_apply_* (library),172,210
LZ4_saveDict,172,209
meth_dirty,171,230
FontGetPath(),171,217
socket_listen,171,209
lex_match,171,205
getfield,171,204
meth_getpeername,170,235
bcemit_jmp,170,205
dmRecord,169,490
error_finalizer,168,208
SensorCallback,168,207
_pk_* (library),168,203
_test_* (library),168,247
Particle_ReloadPrototype,167,216
LZ4_createHC,167,204
expr_index,167,202
btTripleCross(),166,229
dmEngineInitialize(),166,214
dmSpinlock,166,413
oggbyte_read1,165,203
expr_field,165,200
strbuf_new,165,200
MarkupDestroy(),164,214
glfwAndroidIsWindowCurrent,163,214
LZ4_resetStreamHC,163,205
glfwCloseWindow,163,203
Particle_GetTileSource,162,209
Particle_SetTileSource,162,209
classend,162,195
Particle_NewPrototypeFromDDF,161,214
meth_getoption,160,223
meth_setoption,160,223
meth_getfd,160,219
Particle_GetMaterial,160,205
Particle_SetMaterial,160,205
_bitrate_* (library),160,203
stack_init,160,195
hashkey,160,192
[section .data.rel.ro],160,160
dmCollectionProxyDDF,160,572
dmGuiDDF,160,519
TextLayoutAcquire(),159,218
direct_alloc,158,195
io_strerror,157,193
mksymname,157,191
load_aux,157,190
meth_getsockname,155,220
push_onecapture,155,195
inet_tryaccept,155,194
bit_tobit,155,189
_android_* (library),152,404
btSdfCollisionShape,152,232
FontCollectionGetFont(),152,220
meth_settimeout,151,215
Particle_GetTileSourcePath,151,202
dmMemory,151,262
_heap_* (library),150,194
inet_trydisconnect,150,193
LZ4_compress,150,187
Particle_GetMaterialPath,149,198
ffi_checkptr,149,186
bit_bswap,149,183
bit_bnot,149,182
HttpSetResponsePath,148,192
HttpSetProxy,148,185
clib_new,148,181
Particle_CreateContext,146,193
ContextRegistryGet,146,189
meth_shutdown,146,184
hash_dense,146,181
rmtp_CollectionProxy(),146,290
rmtp_DispatchCalls(),146,284
rmtp_ParticleFx(),146,275
rmtp_DrawCalls(),146,272
rmtp_Tilemap(),146,266
rmtp_Sprite(),146,263
rmtp_Model(),146,260
rmtp_Sound(),146,260
rmtp_Mesh(),146,254
_open_* (library),145,187
socket_shutdown,145,185
package_global,144,183
HttpNewServiceWithCacheInternal,143,199
Particle_GenerateVertexData,143,195
ffi_checkint,143,180
FontGetDecorationPattern(),142,262
HttpSetMethod,142,180
rmtp_Gui(),142,247
_multiply_* (library),141,184
LZ4_initStreamHC,140,181
_glfwInputKey,140,178
setintfield,140,176
HttpSetURL,140,175
onNativeWindowCreated,139,185
gola_close,139,174
glfwSwapBuffers,138,178
ov_serialnumber,138,178
ScriptBox2DExt,138,177
onInputQueueCreated,137,181
_ZTIPKDh,137,170
_ZTIPKDi,137,170
_ZTIPKDn,137,170
_ZTIPKDs,137,170
_ZTIPKDu,137,170
dmStrlCpy(),136,179
package_loaders,136,176
expr_list,136,170
_ZTIPDh,136,168
_ZTIPDi,136,168
_ZTIPDn,136,168
_ZTIPDs,136,168
_ZTIPDu,136,168
recursedeletenode(),135,203
_glfwAndroidPlatformVerifySurface,135,193
JobSystemCancelJob,135,178
Particle_GenerateVertexDataPartial,134,193
hash_sparse,134,170
jmp_append,134,169
rmtp_Components(),134,263
rmtp_GameObject(),134,263
rmtp_Particles(),134,260
rmtp_Graphics(),134,257
rmtp_Message(),134,254
rmtp_Render(),134,251
rmtp_Script(),134,251
ResourceTypeTTF,133,173
countint,133,166
FontOutlineBoundsLineTo(),132,222
FontOutlineBoundsMoveTo(),132,222
WindowCreateParamsInitialize,132,185
FontDestroyTTF(),132,182
match_class,132,168
JNIAttachCurrentThread,131,178
LZ4DecompressBuffer,131,175
cur_topslot,131,167
CrashExt,131,164
_miniz_* (library),131,276
FontTrueTypeGetGlyphHMetrics(),130,208
_glfwAndroidPlatformAfterFlushEvents,130,191
ResourceChunkCacheCreate(),130,184
glfwGetJoystickPos,130,173
treatstackoption,130,171
select_open,130,166
LZ4_createStream,129,170
LZ4_initStream,129,168
_determine_* (library),128,174
auxiliar_add2group,128,171
profile_signal,128,167
vwin64,128,159
ComponentTypeAnim64,128,44
ComponentTypeGui4210,128,45
ComponentTypeLight237,128,46
ComponentTypeMesh1206,128,46
ComponentTypeParticleFX1246,128,52
ComponentTypeScript65,128,46
ComponentTypeSound574,128,46
ComponentTypeTileMap1068,128,49
LiveUpdateExt294,128,41
ResourceTypeAnim35,128,43
ResourceTypeAnimationSet103,128,52
ResourceTypeCollection378,128,50
ResourceTypeFont1124,128,45
ResourceTypeGameObject230,128,50
ResourceTypeGui347,128,43
ResourceTypeGuiScript158,128,49
ResourceTypeLight280,128,45
ResourceTypeLua195,128,43
ResourceTypeOgg410,128,43
ResourceTypeOpus411,128,44
ResourceTypeParticleFX161,128,50
ResourceTypeScript151,128,46
ResourceTypeTileMap269,128,47
ResourceTypeWav412,128,43
ScriptTypesExt160,128,42
g_OTFResourceTypeDesc,128,51
g_TTFResourceTypeDesc,128,51
ResourceTypeContextGetContextByHash(),127,214
expr_toanyreg,127,165
_mad3sizes_* (library),126,181
glfwGetJoystickButtons,126,173
glfwGetJoystickHats,126,170
strbuf_init,126,162
io_tofilep,126,161
FontGetGlyph(),125,203
LineTo(),125,191
LZ4_create,124,159
ScriptHttp,124,159
FontDestroy(),123,169
auxiliar_typeerror,123,166
btAlignedAllocDefault(),122,175
ScriptModelExt,122,161
_jit_* (library),122,207
_mad4sizes_* (library),121,177
jmp_novalue,121,157
_glfwAndroidPlatformCloseWindow,120,176
_glfwPlatformGetJoystickParam,120,174
JNIAndroidFreeCommandLine,120,170
onNativeWindowDestroyed,120,168
jmp_dropval,120,156
reader_file,120,156
cp_add,120,151
LZ4_createStreamHC,119,162
str2num,119,151
dLib,119,317
onInputQueueDestroyed,118,164
_seek_* (library),118,155
bcread_error,118,155
_glfwInputMouseClick,117,162
expr_tonextreg,117,156
FontCollectionGetNamedStyleEffects(),116,199
_type_* (library),116,161
_table_* (library),116,202
socket_gethostbyaddr,115,160
global_newtry,115,153
FontGetPathHash(),114,164
LiveUpdateExt,114,152
cconv_childqual,113,153
inet_open,113,147
oggpack_bits,112,149
[section .eh_frame],112,112
Particle_SetRenderConstant,111,162
LZ4_decoderRingBufferSize,111,161
ScriptBullet3DExt,111,153
start_capture,111,149
expr_cond,111,145
TimingGetDelayCallback(),110,164
socket_gethostbyname,110,155
ScriptLibParticleFX,110,154
barklook,110,143
_glfwAndroidPlatformOnTermWindow,109,166
FontGetType(),109,155
oggpack_bytes,109,147
const_gc,109,142
cp_line,109,141
_glfwPlatformGetAcceleration,108,161
LZ4MaxCompressedSize,108,153
GetEglFailureResult,108,152
ScriptImageExt,108,147
ScriptTypesExt,108,147
buffer_tobuf,108,145
mbedtls_debug(),107,160
ScriptLibTileMap,107,148
expr_bracket,107,144
ScriptFont,107,142
CompareDecorationGeometry(),106,167
LZ4_compressBound,106,148
_float32_* (library),106,146
dmEngineDestroy(),105,168
unwindstack,105,141
_Components_* (library),104,335
dmEngineUpdate(),104,166
inet_optfamily.optname,104,151
meth_shutdown.methods,104,150
glfwSetWindowSize,104,146
parse_block,104,140
cp_tok2str,104,139
profile_state,104,38
Particle_WriteAttributeToScratchBuffer,103,166
_glfwPlatformPollEvents,103,151
gc_mayclear,103,139
TextLayoutGetGlyphFaceColors(),102,209
LZ4_setStreamDecode,102,146
emptybuffer,102,138
FontCollectionGetNamedStyleDecoration(),101,185
Particle_ResetAttributeScratchBuffer,101,162
socket_destroy,101,140
ov_test,101,133
var_add,101,133
dmHashReverseSafe32,100,144
dmHashReverseSafe64,100,144
_mark_* (library),100,139
Particle_GetEmitterCount,99,148
glfwGetMouseButton,99,142
_glfwInitTimer,99,138
dmHashString32,99,138
dmHashString64,99,138
parse_then,99,134
onResume,99,132
auxiliar_setclass,98,140
HttpPushRequest,98,138
gola_findlabel,98,137
onPause,98,130
onStart,98,130
TextLayoutRefreshObjectStyles(),97,168
timeout_markstart,97,139
glfwGetKey,97,132
onStop,97,128
FontCollectionGetNamedStyle(),96,170
_AcquireInputFocus_* (library),96,165
_ReleaseInputFocus_* (library),96,165
_ProxyReady_* (library),96,163
_AcquireCameraFocus_* (library),96,163
_ReleaseCameraFocus_* (library),96,163
_ModelCancelAnimation_* (library),96,163
_PlayParticleFX_* (library),96,162
_TogglePhysicsDebug_* (library),96,162
_RequestVelocity_* (library),96,160
_ResumeRendering_* (library),96,159
_ToggleProfile_* (library),96,157
Particle_GetContextMaxParticleCount,96,156
Particle_SetContextMaxParticleCount,96,156
_Disable_* (library),96,155
_Enable_* (library),96,154
_StopRecord_* (library),96,154
_extract_* (library),96,153
_HideApp_* (library),96,151
ffi_checkcdata,96,135
dmGamesysDDF,96,326
[section .gnu.version_r],96,96
supported_ciphersuites,96,47
TimingSetDelayCallback(),95,151
LZ4_freeStreamDecode,95,140
_ZTIDh,95,126
_ZTIDi,95,126
_ZTIDn,95,126
_ZTIDs,95,126
_ZTIDu,95,126
_uncompress_* (library),94,151
Particle_GetVertexBufferSize,94,147
glfwReleaseAndroidWindow,94,143
LZ4_createStreamDecode,94,141
LZ4_resetStreamState,94,139
global_skip,93,129
JNICheckAndClearException,92,142
ContextRegistryDestroy,92,139
lex_str,92,124
LZ4_freeStreamHC,91,132
glfwGetMousePos,91,131
_ilog,91,121
_glfwAndroidPlatformOnInitWindow,90,147
Particle_ResetRenderConstant,90,143
_glfwPlatformCloseWindow,90,139
ContextRegistrySet,90,133
FontCollectionSetNamedStyleDecoration(),89,201
DecryptXTeaCTR,89,128
LZ4_freeStream,89,128
Particle_CreateInstance,88,136
LZ4_versionString,88,130
_ru124_* (library),88,129
dmLZ4,87,149
btAllocDefault(),87,132
StringEquals(),86,148
Particle_DeletePrototype,86,135
Particle_DestroyInstance,86,135
LZ4_sizeofStreamStateHC,86,134
const_num,86,120
FontTrueTypeDestroy(),85,148
Particle_DestroyContext,85,133
Particle_ReloadInstance,85,133
LZ4_slideInputBuffer,85,130
LZ4_freeHC,85,120
global_create6,84,147
global_create,84,146
Particle_RenderEmitter,84,131
Particle_ResetInstance,84,131
Particle_StartInstance,84,131
LZ4_sizeofStreamState,84,130
glfwGetWindowSize,84,126
LZ4_resetStream,84,124
parse_break,84,120
singlematch,84,120
glfwSetWindowSizeCallback,83,133
Particle_StopInstance,83,129
bcreg_reserve,83,121
socket_setnonblocking,82,128
err_limit,82,116
ExtensionAppParamsInitialize,81,134
FontCollectionCreate(),81,131
dmEngineFinalize(),81,127
EncryptXTeaCTR,81,120
_on_* (library),81,160
b2CollideEdgeAndPolygon(),80,196
ResourceTypeAnimationSet,80,129
LZ4_sizeofStateHC,80,122
LZ4_versionNumber,80,122
_x25519_* (library),80,174
_glfwLibrary,80,37
_glfwWinAndroid,80,40
CProfileSample,79,275
_wu124_* (library),79,120
timeout_gettime,79,119
_glfwPlatformGetJoystickDeviceId,78,135
glfwGetJoystickDeviceGuid,78,128
ResourceTypeParticleFX,78,125
glfwSetWindowPos,78,119
LZ4_sizeofState,78,118
floor0_memosize,78,118
emutls_init,78,114
zip_close,78,112
FontOutlineBoundsGet(),77,158
ExtensionParamsInitialize,77,127
Particle_Update,77,117
debug_frameline,77,117
_glfwInputChar,77,116
socket_create,77,115
glfw_atexit,77,113
oggpack_eop,77,113
ChunkComparePathOffsetFn(),76,136
_glfwPlatformGetJoystickHats,76,129
androidDestroyWindow,76,121
floor1_memosize,76,116
LZ4_uncompress,76,115
Particle_Hash,75,113
dmFixedMemAllocatorInit(),74,151
ContextRegistryCreate,74,120
socket_hoststrerror,74,118
meth_getstats,74,112
meth_setstats,74,112
buffer_init,74,110
err_token,74,108
TextLayoutLegacyFree(),73,136
ov_seekable,73,109
dmMemAlloc(),72,126
HttpSetChunkedTransfer,72,119
HttpSetReportProgress,72,118
HttpSetIgnoreCache,72,115
glfwIconifyWindow,72,114
dmHttpDDF,72,282
ov_streams,72,107
GlyphBankDestroy(),71,123
GraphicsAdapterOpenGLES,71,119
GraphicsAdapterVulkan,71,117
glfwGetMouseWheel,71,113
jmp_patch,71,105
_mutex_* (library),71,162
FontGlyphGenParams,70,174
HttpSetResponseCallback,70,118
ResourceTypeGuiScript,70,116
ResourceTypeLight,70,112
ResourceTypeFont,70,111
ResourceTypeOpus,70,111
ResourceTypeOgg,70,110
ResourceTypeWav,70,110
io_tofile,70,104
dmMemProfile,70,179
glfwSetMarkedTextCallback,69,119
ResourceProviderArchive,69,117
glfwSetGamepadCallback,69,116
ResourceProviderFile,69,114
ResourceProviderZip,69,113
glfwSetCharCallback,69,113
FontSDFFree(),68,126
_glfwAndroidPlatformOnGainedFocus,68,126
ExtensionAppParamsFinalize,68,119
ExtensionParamsFinalize,68,116
stbi__bmask,68,109
mz_bitmasks,68,104
_glfwPlatformSetWindowSize,67,118
btConstraintSolver,66,228
ResourceTypeReset(),66,127
ResourceTypeCollection,66,113
ResourceTypeGameObject,66,113
ResourceTypeTileMap,66,110
btDiscreteCollisionDetectorInterface,66,213
ResourceTypeScript,66,109
ResourceTypeAnim,66,107
ResourceTypeGui,66,106
ResourceTypeLua,66,106
android_main,66,103
dmProfiler,66,186
FontGetDecorationQuadCount(),65,151
GlyphBankGetResourceSize(),65,125
_glfwAndroidIsAppResumed,65,114
glfwGetWindowRefreshRate,65,114
ComponentTypeParticleFX,65,113
_glfwClearWindowHints,65,111
ComponentTypeTileMap,65,110
ComponentTypeLight,65,108
ComponentTypeSound,65,108
glfwGetProcAddress,65,108
ComponentTypeMesh,65,107
ComponentTypeGui,65,106
HttpSetTimeout,65,104
dmModelDDF,64,222
dmLiveUpdateDDF,64,218
stbi__jbias,64,105
dmEngineDDF,64,200
rescale_e,64,98
MLOOP_1,64,96
MLOOP_2,64,96
_bad_* (library),64,150
g_AppCommands,64,38
_glfwAndroidPlatformAcquireAuxContext,63,125
_glfwAndroidPlatformQueryAuxContext,63,123
_unexpected_* (library),63,123
glfwSetWindowTitle,63,106
glfwSwapInterval,63,104
glfwPollEvents,63,102
glfwTerminate,63,101
glfwSetWindowIconifyCallback,62,115
glfwSetWindowCloseCallback,62,113
glfwSetWindowFocusCallback,62,113
_glfwAndroidPlatformUnacquireAuxContext,61,125
JNIDetachCurrentThreadIfNeeded,61,116
glfwAndroidBeginFrame,61,107
cpfinalize,61,96
_ZN12dmGameSystem23RunBatchedEventCallbackEPN8dmScript15LuaCallbackInfoEjPNS_* (library),60,191
FontFreeGlyphOutline(),60,123
CompareCrossings(),60,112
ComponentTypeScript,60,104
ComponentTypeAnim,60,102
_no_* (library),60,99
FontTrueTypeGetVerticalMetrics(),59,141
HttpDeleteRequest,59,101
inet_optfamily,59,98
reader_string,59,97
TextLayoutGetObjectSource(),58,125
TextLayoutGetBounds(),57,123
TextLayoutGetObjectCount(),57,123
b2PairLessThan(),57,112
dmFixedMemAlloc(),57,105
global_protect,57,96
lex_check,57,91
cp_check,57,90
JNIDetachCurrentThread,56,103
strfmt_map,56,91
FontTrueTypeGetScaleFromSize(),55,128
socket_open,55,91
_glfwPlatformSwapBuffers,54,103
atexit,54,85
FreeGlyphTTF(),53,112
timeout_open,53,90
except_open,53,89
glfwGetJoystickDeviceId,52,100
glfwGetJoystickParam,52,97
_error_* (library),52,88
TextLayoutGetDecorationCount(),51,121
TextLayoutGetGlyphCount(),51,116
MarkupGetStyleNodeCount(),51,111
MarkupGetSpanCount(),51,106
_glfwPlatformIconifyWindow,51,102
_glfwSetMarkedText,51,94
global_unload,50,88
_preset_* (library),50,307
_entries_* (library),49,91
expr_toval,49,84
TextLayoutLegacyCreate(),48,154
btAlignedFreeDefault(),48,100
_id_* (library),48,91
inet_trycreate,48,87
_fseek64_* (library),48,86
secp384r1_gx,48,85
secp384r1_gy,48,85
secp384r1_b,48,84
secp384r1_n,48,84
secp384r1_p,48,84
io_init,48,80
HttpResponseGetBytesTotal,47,97
MarkupCreateStyleFragment(),46,127
buffer_isempty,46,85
gcm_incr,46,79
TextLayoutGetLineCount(),45,109
MarkupGetTextLength(),45,101
GetDescentTTF(),45,95
GetLineGapTTF(),45,95
GetAscentTTF(),45,94
HttpResponseGetHeader,45,91
HttpResponseGetData,45,89
HttpResponseGetPath,45,89
HttpResponseGetURL,45,88
err_syntax,45,80
writer_buf,45,80
zip_open,45,78
ResourceChunkCacheCanFit(),44,119
FontCollectionGetFontCount(),44,116
_glfwAndroidPlatformDestroyWindow,44,102
HttpResponseGetBytesReceived,44,97
HttpResponseGetDocumentSize,44,96
btAlignedFreeInternal(),44,96
HttpResponseGetHeaderSize,44,94
HttpResponseGetRangeStart,44,94
HttpResponseGetStatusCode,44,94
HttpResponseGetBytesSent,44,93
HttpResponseGetDataSize,44,92
HttpResponseGetRangeEnd,44,92
JobSystemGetWorkerCount,44,92
_dec_* (library),44,90
AudioDecoderTremolo,44,88
DefaultSoundDevice,44,87
AudioDecoderWav,44,84
cpgrowstack,44,80
cp_err,44,75
MarkupCreate(),43,111
FontGetScaleFromSize(),43,99
HttpDeleteServiceInternal,43,93
glfwAndroidWindowOpened,43,91
_clang_* (library),43,90
HttpResponseGetEvent,43,88
glfwGetMouseLocked,43,86
b2Alloc(),43,79
GetGlyphTTF(),42,121
GlyphBankGetDescent(),42,98
GlyphBankGetAscent(),42,97
timeout_init,42,79
btOverlappingPairCache,41,177
GlyphBankGetScaleFromSize(),41,103
_glfwPlatformGetDisplayScaleFactor,41,100
GetScaleFromSizeTTF(),41,97
GetGlyphIndexTTF(),41,94
btAlignedAllocInternal(),41,94
_row_* (library),41,139
_glfwAndroidPlatformSetPendingResizeBecauseOfInsets,40,116
TextLayoutGetObjectAttributes(),40,111
ResourceTypeIsStreaming(),40,107
TextLayoutGetDecorations(),40,106
TextLayoutGetObjects(),40,102
ExtensionAppParamsGetContextRegistry,40,101
ExtensionAppParamsSetContextRegistry,40,101
ExtensionParamsGetContextRegistry,40,98
ExtensionParamsSetContextRegistry,40,98
MarkupGetSourceLength(),40,98
MarkupGetAttributes(),40,96
_glfwAndroidPlatformOnResize,40,93
_atexit_* (library),40,89
dmStrCaseCmp(),40,87
chachapoly_info,40,80
chacha20_info,40,78
__udivti3,40,74
_glfwThrd,40,34
emutls_mutex,40,37
g_Window,40,33
round_constants,40,40
FontTrueTypeGetOutlineType(),39,109
GetResourceSizeTTF(),39,92
glfwGetDisplayScaleFactor,39,89
glfwAcquireAuxContext,39,85
glfwQueryAuxContext,39,83
dmLogSetLevel,39,77
FontGetGlyphByIndex(),38,123
ProfileRegisterPropertyF32(),38,107
ProfileRegisterPropertyGroup(),38,107
ProfileRegisterPropertyU32(),38,107
FontFreeGlyph(),38,97
FontGetGlyphIndex(),38,91
glfwSetDeviceChangedCallback,38,91
ProfileSetThreadName(),38,90
ProfileScopeBegin(),38,89
FontGetDescent(),38,88
FontGetAscent(),38,87
ProfileScopeEnd(),38,86
ProfileLogText(),38,85
ProfileFrameEnd(),38,83
socket_close,38,75
_ZTSPKDh,38,71
_ZTSPKDi,38,71
_ZTSPKDn,38,71
_ZTSPKDs,38,71
_ZTSPKDu,38,71
TextLayoutCreateMarkup(),37,148
TextLayoutCreate(),37,137
FontDecorationRequiresGlyphSegments(),37,132
ResourceDescriptorSetPrevResource(),37,122
ResourceDescriptorGetPrevResource(),37,120
ResourceDescriptorSetResource(),37,118
ResourceDescriptorGetResource(),37,116
ResourceTypeGetContext(),37,103
TextLayoutGetParagraphs(),37,102
TextLayoutGetGlyphs(),37,98
TextLayoutGetLines(),37,97
_glfwPlatformGetWindowRefreshRate,37,95
_glfwPlatformUnacquireAuxContext,37,94
MarkupGetStyleNodes(),37,93
_glfwPlatformAcquireAuxContext,37,92
_glfwPlatformQueryAuxContext,37,90
glfwSetWindowBackgroundColor,37,90
_glfwPlatformGetProcAddress,37,89
MarkupGetSpans(),37,88
MarkupGetText(),37,87
_glfwPlatformSwapInterval,37,87
glfwGetDefaultFramebuffer,37,87
glfwAndroidVerifySurface,37,86
glfwUnacquireAuxContext,37,85
btFreeDefault(),37,82
glfwGetAcceleration,37,81
AppDestroy(),37,79
glfwResetKeyboard,37,79
glfwShowKeyboard,37,78
AppCreate(),37,77
b2Free(),37,73
main,37,66
_ZN12dmGameObject17HandleGoSetResultEP9lua_* (library),36,194
ResourceDescriptorSetResourceSize(),36,120
FontCollectionGetNamedStyleRevision(),36,117
ResourceDescriptorGetNameHash(),36,115
ResourceTypeGetPreloadSize(),36,106
ResourceTypeSetStreaming(),36,105
