filename,compressed,uncompressed
com/sun/jna/linux-arm/libjnidispatch.so,49530,130788
com/sun/jna/linux-ppc/libjnidispatch.so,47101,127724
com/sun/jna/linux-x86/libjnidispatch.so,45356,123384
com/sun/jna/openbsd-x86-64/libjnidispatch.so,48496,122942
com/sun/jna/freebsd-x86-64/libjnidispatch.so,48858,121307
builtins/assets/images/logo/logo_blue_512.png,116328,117668
libexec/x86_64-win32/liboggz.dll,56556,114688
libexec/x86_64-macos/liboggz.dylib,26759,113696
com/dynamo/bob/pipeline/antlr/glsl/GLSLParser.class,44128,113205
com/sun/jna/freebsd-x86/libjnidispatch.so,45582,109718
com/sun/jna/openbsd-x86/libjnidispatch.so,41337,108073
com/sun/jna/darwin-x86-64/libjnidispatch.jnilib,35731,107392
libexec/x86_64-macos/zipalign,43259,99648
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
libexec/arm64-macos/liboggz.dylib,20595,96992
com/sun/jna/linux-riscv64/libjnidispatch.so,43666,95984
com/google/protobuf/MessageSchema.class,41144,94683
libexec/x86_64-win32/oggz-validate.exe,43791,86016
com/dynamo/bob/Project.class,37652,83712
com/fasterxml/jackson/databind/ObjectMapper.class,20913,81740
libexec/x86_64-linux/liboggz.so,28902,80120
libexec/x86_64-macos/libogg.dylib,19179,76480
builtins/scripts/mobdebug.lua,19766,75143
com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.class,21348,73932
libexec/x86_64-macos/oggz-validate,10125,73576
com/dynamo/bob/pipeline/antlr/glsl/GLSLLexer.class,36919,72930
libexec/arm64-macos/oggz-validate,8705,72544
com/dynamo/gamesys/proto/Gui$SceneDesc$Builder.class,19343,72463
libexec/arm64-macos/libogg.dylib,16479,72144
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
libexec/arm64-macos/strip,4733,68784
lib/classes.dex,30029,66712
com/dynamo/gamesys/proto/Gui$NodeDesc$Builder.class,20370,64186
libexec/x86_64-win32/libogg.dll,30548,64000
com/dynamo/bob/pipeline/ColladaUtil.class,25772,62282
com/google/protobuf/DescriptorProtos$DescriptorProto$Builder.class,15741,61269
com/dynamo/particle/proto/Particle$Emitter$Builder.class,17787,60378
lib/luajit-share.zip,58004,59551
com/dynamo/bob/pipeline/ModelUtil.class,21572,59393
org/codehaus/jackson/map/ObjectMapper.class,14269,55623
com/dynamo/rig/proto/Rig$Material$Builder.class,16057,55346
com/google/protobuf/DescriptorProtos$FileDescriptorProto$Builder.class,14747,55346
com/sun/jna/platform/win32/Advapi32Util.class,20041,54452
com/dynamo/bob/pipeline/antlr/lua/LuaParser.class,21270,52202
com/dynamo/bob/pipeline/antlr/glsl/GLSLPreParser.class,20624,51694
com/dynamo/bob/bundle/resources/jsweb/dmloader.js,11509,50606
com/sun/jna/Native.class,22931,50127
org/apache/commons/lang3/ArrayUtils.class,17157,49696
com/fasterxml/jackson/databind/deser/BeanDeserializerBase.class,16696,49667
com/dynamo/render/proto/Material$MaterialDesc$Builder.class,14055,49258
org/apache/commons/lang3/StringUtils.class,21374,49168
com/dynamo/properties/proto/PropertiesProto$PropertyDeclarations$Builder.class,13696,49134
builtins/fonts/vera_mo_bd.ttf,27238,49052
